invoice_h_id,qty,unit_price_egp,discount_abs,line_total_after_disc,ship_to_address
325758,4,8.61,5.13,29.31,MTZ/96
325758,1,12.50,1.22,11.28,"Zayed 117, MTZ zone"
325758,7,319.10,306.86,1926.84,"183 Nasr st., near gas station, MTZ"
325758,7,415.38,142.22,2765.44,Montaza  95 Faisal
325758,5,544.68,386.62,2336.78,"129 Autostrad st., near gas station, MTZ"
325762,3,231.12,143.71,549.65,blk 26 - MTZ - bridge
325762,3,460.53,279.44,1102.15,MTZ/172
325762,3,213.00,128.51,510.49,"Tahrir 226, MTZ zone"
325762,6,31.12,51.56,135.16,"105 Haram st., near mosque, MTZ"
325762,3,552.84,393.14,1265.38,Montza 31 Autostrad
325762,3,114.70,101.04,243.06,"9th District 183, MTZ zone"
325762,4,124.48,98.51,399.41,MTZ/84
325762,4,59.11,55.71,180.73,Montaza 98 Mustafaa Nahhas
325762,6,204.59,224.48,1003.06,"124 Industrial Zone st., near mosque, MTZ"
325762,3,205.62,109.34,507.52,
325762,6,65.27,99.12,292.50,"Abbas 33, MTZ zone"
325763,3,134.24,121.63,281.09,blk 21 - MTZ - metro
325763,2,80.23,33.92,126.54,"237 Autostrad st., near police st., MTZ"
325763,4,387.24,340.54,1208.42,MTZ/61
325763,2,7.83,3.19,12.47,
325763,3,117.29,89.07,262.80,MTZ/17
325763,4,455.28,499.22,1321.90,Montaza 633 Abbas
325763,2,217.51,101.47,333.55,
325763,5,338.63,364.44,1328.71,
325763,2,49.37,20.34,78.40,
325766,3,381.78,102.55,1042.79,"21 Abbas st., near park, SDG"
325766,7,34.09,27.34,211.29,"9th District 109, SDG zone"
325766,8,330.44,278.13,2365.39,"17 Autostrad st., near gas station, SDG"
325766,3,197.01,96.89,494.14,Sidi GGaber 182 Haram
325766,6,83.76,44.85,457.71,SDG/181
325766,5,150.63,86.44,666.71,SDG/239
325766,4,12.49,4.79,45.17,SDG/185
325766,10,225.12,320.80,1930.40,SDG/173
325766,2,128.83,9.30,248.36,"167 Industrial Zone st., near bridge, SDG"
325766,4,295.16,182.41,998.23,blk 21 - SDG - hospital
325767,6,403.20,288.33,2130.87,"Zayed 62, SDG zone"
325767,6,46.58,21.60,257.88,
325767,5,105.12,37.31,488.29,SDG/105
325767,6,217.68,258.92,1047.16,"133 Zayed st., near gas station, SDG"
325767,2,7.48,1.80,13.16,
325767,3,127.64,38.33,344.59,"Zayed 10, SDG zone"
325767,1,103.68,13.38,90.30,"213 Faisal st., near market, SDG"
325768,10,524.28,926.65,4316.15,
325768,5,77.64,77.51,310.69,SDG/60
325768,4,12.48,11.09,38.83,Sidi Gaber 153 Horrya
325768,4,181.28,115.49,609.63,"Industrial Zone 147, SDG zone"
325768,3,185.86,81.84,475.74,Sidi aber 69 9th District
325768,4,25.10,16.54,83.86,blk 10 - SDG - market
325768,2,318.15,140.60,495.70,SDG/128
325768,3,117.76,73.89,279.39,Sidi Gaber 99G eish
325768,5,128.50,124.83,517.67,"Faisal 142, SDG zone"
325768,2,22.78,8.16,37.40,SDG/180
325768,2,152.15,55.72,248.58,"9th District 96, SDG zone"
325768,4,381.36,296.74,1228.70,
325768,7,166.67,311.70,854.99,SDG/158
325768,3,508.98,279.70,1247.24,"46 Geish st., near hospital, SDG"
325768,4,292.32,191.59,977.69,
325769,3,283.82,196.52,654.94,blk 11 - SDG - mosque
325769,3,7.92,5.25,18.51,"98 Nile st., near police st., SDG"
325769,7,41.54,80.54,210.24,"78 Mustafa Nahhas st., near school, SDG"
325771,3,58.44,40.58,134.74,blk 19 - SDG - mosque
325771,1,65.39,16.91,48.48,Sidi Gaber 1333 Gamet Dewal
325771,7,186.35,385.09,919.36,
325773,6,76.46,86.80,371.96,Sidi Gaber 196 9th District
325773,4,26.06,25.04,79.20,"Zayed 41, SDG zone"
325773,9,199.06,517.81,1273.73,
325773,5,113.99,133.32,436.63,
325773,3,13.04,9.35,29.77,Sidi Gaber 108 Geish
325773,7,549.78,1096.97,2751.49,"Port Said 100, SDG zone"
325773,4,168.43,180.53,493.19,SDG/189
325773,3,31.28,26.50,67.34,"116 Corniche st., near school, SDG"
325773,3,517.65,480.03,1072.92,Sidi Gaber1 42 Autostrad
325773,5,32.60,39.85,123.15,
325774,2,205.62,51.20,360.04,"Nasr 184, SDG zone"
325774,4,345.87,91.05,1292.43,
325774,7,64.11,74.21,374.56,"125 Autostrad st., near park, SDG"
325774,4,110.33,67.05,374.27,
325774,6,49.23,47.33,248.05,Sidi Gaber 221F aisal
325774,4,119.06,73.06,403.18,"Autostrad 182, SDG zone"
325774,4,7.47,5.53,24.35,
325774,3,34.25,13.27,89.48,"234 Mustafa Nahhas st., near gas station, SDG"
325775,3,8.12,2.56,21.80,SDG/123
325775,1,11.45,1.50,9.95,"Gamet Dewal 26, SDG zone"
325775,3,42.66,6.08,121.90,blk 11 - SDG - police st.
325775,4,146.98,93.18,494.74,SDG/97
325775,1,539.07,62.23,476.84,SDG/139
325776,2,159.28,62.16,256.40,blk 9 - SDG - gas station
325776,5,89.28,81.25,365.15,
325776,9,8.38,16.52,58.90,Sidi Gaber 226 Autotsrad
325776,5,441.00,549.48,1655.52,"238 Nile st., near school, SDG"
325776,3,91.87,53.79,221.82,Sidi Gaber 180 Geish
325777,4,66.98,19.70,248.22,Sidi Gaber 2 Gamet Dewal
325777,3,134.11,72.97,329.36,blk 15 - SDG - metro
325777,3,92.06,20.43,255.75,SDG/74
325777,2,66.67,13.37,119.97,SDG/206
325777,7,509.49,366.92,3199.51,"Tahrir 162, SDG zone"
325777,5,451.08,309.88,1945.52,blk 4 - SDG - mosque
325777,8,211.97,174.60,1521.16,Sidi Gaber 47 Salah SSalem
325777,5,40.86,28.53,175.77,SDG/229
325777,6,131.87,112.43,678.79,SDG/170
325777,3,517.65,160.99,1391.96,SDG/8
325777,7,154.89,144.70,939.53,blk 22 - SDG - police st.
325777,6,7.46,5.30,39.46,"89 Nasr st., near police st., SDG"
325777,4,219.36,124.84,752.60,"239 Sudan st., near school, SDG"
325778,4,378.84,75.50,1439.86,
325778,5,36.23,16.89,164.26,Sidi aber 89 Faisal
325778,7,139.00,190.76,782.24,"82 Horreya st., near school, SDG"
325778,3,85.88,35.00,222.64,"235 Sudan st., near market, SDG"
325778,4,41.76,18.50,148.54,
325779,3,104.74,50.67,263.55,Siidi Gaber 71 Corniche
325779,3,60.88,37.84,144.80,Siddi Gaber 173 Sudan
325779,3,17.26,10.23,41.55,
325779,2,19.71,5.39,34.03,blk 25 - SDG - school
325779,3,21.60,10.12,54.68,Sidi Gaber 2227 Autostrad
325779,3,8.14,3.60,20.82,"Port Said 211, SDG zone"
325779,6,424.20,540.89,2004.31,
325780,5,509.49,466.56,2080.89,"9th District 181, SDG zone"
325780,4,61.55,67.95,178.25,
325780,6,8.21,9.80,39.46,SDG/230
325781,3,237.36,161.98,550.10,SDG/237
325781,5,219.76,241.98,856.82,Sdi Gaber 111 Nasr
325781,4,7.75,7.42,23.58,blk 13 - SDG - bridge
325781,4,76.54,60.13,246.03,"Port Said 42, SDG zone"
325781,7,82.19,121.80,453.53,blk 10 - SDG - school
325781,9,12.89,34.13,81.88,"Mustafa Nahhas 233, SDG zone"
325781,6,84.94,118.37,391.27,
325781,5,292.32,298.81,1162.79,Sidi Gaber 233 Industrial Zone
325781,5,30.20,34.01,116.99,
325781,4,495.72,523.25,1459.63,blk 4 - SDG - park
325781,7,8.58,14.51,45.55,"102 Haram st., near mosque, SDG"
325781,3,25.27,22.62,53.19,"Abbas 232, SDG zone"
325782,3,47.61,25.45,117.38,"141 Haram st., near hospital, SDG"
325782,3,45.81,34.73,102.70,SDG/99
325782,2,217.30,87.50,347.10,SDG/66
325782,1,223.66,36.17,187.49,Sidi Gaber 7 Corniche
325783,4,26.35,7.89,97.51,Sidi Gaber 15 3Nasr
325783,3,329.49,68.78,919.69,
325783,4,19.17,8.41,68.27,
325783,3,248.16,69.68,674.80,blk 23 - SDG - mosque
325783,4,542.13,403.05,1765.47,
325783,5,19.58,12.84,85.06,blk 7 - SDG - park
325783,6,42.12,18.67,234.05,"Horreya 10, SDG zone"
325783,3,481.95,182.49,1263.36,blk 5 - SDG - bridge
325783,3,74.73,16.17,208.02,"218 Tahrir st., near market, SDG"
325784,5,16.38,11.20,70.70,blk 10 - SDG - metro
325784,1,258.72,31.62,227.10,blk 23 - SDG - mosque
325784,2,97.63,19.33,175.93,SDG/121
325784,5,259.68,128.51,1169.89,"Nile 83, SDG zone"
325784,4,74.73,65.50,233.42,"86 Autostrad st., near school, SDG"
325784,3,16.74,7.28,42.94,
325784,4,426.30,192.18,1513.02,SDG/49
325786,2,121.78,44.83,198.73,Siidi Gaber 234 Zayed
325786,6,164.77,153.81,834.81,"203 Port Said st., near square, SDG"
325786,2,35.87,20.75,50.99,Sidi Gaber 68Port Said
325786,3,93.60,63.24,217.56,blk 21 - SDG - metro
325786,5,167.05,127.53,707.72,"Gamet Dewal 35, SDG zone"
325786,3,64.48,29.09,164.35,blk 16 - SDG - hospital
325787,5,286.65,113.13,1320.12,"Nasr 82, SDG zone"
325787,4,522.24,107.28,1981.68,blk 13 - SDG - square
325787,3,103.68,35.36,275.68,
325787,4,292.32,96.18,1073.10,
325787,8,29.70,21.86,215.74,blk 12 - SDG - mosque
325787,2,412.02,84.20,739.84,
325788,7,79.60,67.03,490.17,"89 Gamet Dewal st., near hospital, SDG"
325788,4,72.69,68.83,221.93,SDG/185
325788,4,254.64,248.22,770.34,
325790,4,416.64,97.87,1568.69,"95 Corniche st., near mosque, SDG"
325790,2,97.06,28.03,166.09,
325790,7,113.63,82.37,713.04,"81 Faisal st., near mosque, SDG"
325790,8,64.17,45.11,468.25,blk 9 - SDG - hospital
325790,6,99.94,50.45,549.19,Sid iGaber 207 Tahrir
325790,4,23.78,7.18,87.94,blk 26 - SDG - park
325790,4,555.39,281.27,1940.29,"Industrial Zone 197, SDG zone"
325790,6,44.60,15.20,252.40,blk 7 - SDG - square
325790,3,7.49,2.43,20.04,
325791,5,45.00,29.81,195.19,Sidi Gaber 222 Game Dewal
325791,2,58.07,12.93,103.21,"Tahrir 123, SDG zone"
325791,4,58.50,29.46,204.54,"52 Salah Salem st., near square, SDG"
325791,5,41.72,27.75,180.85,
325791,3,187.26,65.97,495.81,SDG/218
325791,5,16.29,12.94,68.51,
325791,5,285.71,198.83,1229.72,blk 7 - SDG - square
325791,5,129.36,90.25,556.55,
325791,5,119.06,69.59,525.71,Sidi Gabe 133 Horreya
325791,5,80.07,62.54,337.81,SDG/4
325791,6,46.89,23.22,258.12,"Mustafa Nahhas 27, SDG zone"
325791,8,11.85,19.28,75.52,blk 16 - SDG - square
325793,2,91.39,40.45,142.33,Sidi Gaber 18 Autostrad
325793,2,194.55,64.31,324.79,"Geish 233, SDG zone"
325793,4,60.88,56.63,186.89,SDG/120
325793,3,47.39,34.52,107.65,"126 Abbas st., near metro, SDG"
325793,8,549.27,1095.48,3298.68,"Geish 79, SDG zone"
325793,7,538.56,826.93,2942.99,"23 Nasr st., near bridge, SDG"
325793,3,117.53,59.61,292.98,SDG/157
325794,2,433.86,231.12,636.60,"Mustafa Nahhas 208, SDG zone"
325794,5,25.87,36.57,92.78,"12 Gamet Dewal st., near metro, SDG"
325794,3,133.72,92.90,308.26,"137 Autostrad st., near park, SDG"
325794,5,461.58,673.83,1634.07,Sidii Gaber 222 Horreya
325794,6,155.80,256.22,678.58,blk 2 - SDG - square
325794,4,296.42,207.28,978.40,
325794,2,402.36,227.68,577.04,SDG/199
325794,2,35.48,15.66,55.30,SDG/231
325794,3,16.74,14.97,35.25,
325794,3,138.34,100.23,314.79,"224 Zayed st., near park, SDG"
325796,4,451.92,305.54,1502.14,Sidi Gaber 66 Horreya
325796,5,44.91,44.33,180.22,Sidi Gber 233 Autostrad
325796,5,119.77,98.14,500.71,"219 Zayed st., near gas station, SDG"
325796,5,73.16,65.81,299.99,
325796,8,85.49,129.97,553.95,
325796,4,25.01,18.08,81.96,SDG/88
325796,4,8.39,6.21,27.35,Sidi Gaber 205M ustafa Nahhas
325796,1,60.82,8.88,51.94,"Nasr 235, SDG zone"
325796,2,122.13,48.34,195.92,blk 16 - SDG - police st.
325796,5,106.55,107.60,425.15,"129 Nasr st., near gas station, SDG"
325796,5,192.29,191.87,769.58,Sidi Gaer 3 Mustafa Nahhas
325798,1,447.72,41.32,406.40,Sidi Gaber 2227 Port Said
325798,4,165.97,115.36,548.52,Siddi Gaber 194 Faisal
325798,6,173.36,81.35,958.81,"228 9th District st., near park, SDG"
325799,2,71.91,9.26,134.56,"Zayed 103, SDG zone"
325799,2,285.71,76.53,494.89,
325799,4,245.76,91.89,891.15,blk 20 - SDG - school
325799,3,30.00,10.30,79.70,"124 Nasr st., near market, SDG"
325799,7,41.22,39.26,249.28,Siddi Gaber 117 Nasr
325799,2,287.91,42.15,533.67,SDG/209
325801,2,17.28,7.73,26.83,blk 26 - SMH - park
325801,7,324.14,568.57,1700.41,
325801,6,12.21,18.25,55.01,SMH/190
325801,2,122.89,64.23,181.55,Smouh a110 Geish
325801,6,48.65,76.03,215.87,SMH/225
325801,4,33.36,26.98,106.46,Smouha2 38 Gamet Dewal
325801,5,8.19,9.99,30.96,"Haram 216, SMH zone"
325801,4,128.27,172.66,340.42,"Mustafa Nahhas 178, SMH zone"
325801,3,32.44,22.65,74.67,
325801,3,56.00,36.93,131.07,"82 Gamet Dewal st., near police st., SMH"
325803,1,66.49,18.36,48.13,"83 Abbas st., near gas station, SMH"
325803,6,166.44,289.24,709.40,SMH/123
325803,1,23.26,4.69,18.57,"160 Abbas st., near mosque, SMH"
325804,3,216.48,86.40,563.04,SMH/1
325804,2,139.26,40.48,238.04,SMH/21
325804,1,155.50,13.70,141.80,SMH/190
325804,2,126.73,38.34,215.12,Smouha 197  Nile
325804,4,558.96,286.85,1948.99,blk 15 - SMH - hospital
325804,4,502.35,382.28,1627.12,"Port Said 113, SMH zone"
325804,2,16.83,3.64,30.02,"Faisal 161, SMH zone"
325804,6,81.09,42.59,443.95,
325805,6,126.19,115.66,641.48,SMH/234
325805,3,146.98,59.38,381.56,"195 Nasr st., near metro, SMH"
325805,2,518.16,125.21,911.11,"Nasr 38, SMH zone"
325805,5,138.17,83.33,607.52,Somuha 140 Industrial Zone
325805,5,18.11,8.89,81.66,
325805,3,169.66,56.73,452.25,Smouha 1 0Faisal
325805,6,137.41,90.23,734.23,"9th District 9, SMH zone"
325806,3,303.03,104.27,804.82,
325806,4,93.12,40.05,332.43,"Faisal 32, SMH zone"
325806,5,470.73,350.71,2002.94,SMH/193
325806,4,18.52,8.41,65.67,SMH/26
325806,6,43.52,23.68,237.44,"53 Corniche st., near square, SMH"
325806,5,244.80,144.26,1079.74,Smouhaa 125 Haram
325806,3,231.36,98.92,595.16,SMH/167
325806,6,339.89,330.15,1709.19,
325806,6,396.06,414.86,1961.50,Smohua 71 Port Said
325806,3,207.26,99.66,522.12,
325806,3,17.71,4.30,48.83,"127 Tahrir st., near police st., SMH"
325806,8,76.54,92.07,520.25,"45 Autostrad st., near park, SMH"
325806,5,190.61,79.60,873.45,blk 8 - SMH - market
325807,4,217.20,228.44,640.36,
325807,3,90.82,65.00,207.46,SMH/57
325807,4,48.74,50.59,144.37,blk 9 - SMH - police st.
325807,5,324.14,458.61,1162.09,"105 Zayed st., near school, SMH"
325808,5,336.74,418.63,1265.07,"162 Horreya st., near school, SMH"
325808,2,156.56,80.97,232.15,SMH/230
325808,7,124.73,230.03,643.08,Smmouha 8 Corniche
325808,4,12.59,16.04,34.32,Smouh 163 Geish
325809,1,219.56,32.50,187.06,blk 20 - SMH - park
325809,3,85.64,44.64,212.28,SMH/157
325809,5,24.43,19.58,102.57,Smoha 55 Tahrir
325809,2,178.64,74.44,282.84,"Autostrad 81, SMH zone"
325809,3,435.96,274.86,1033.02,
325809,1,118.93,24.03,94.90,blk 6 - SMH - school
325809,4,17.26,5.69,63.35,blk 21 - SMH - mosque
325809,3,401.10,211.13,992.17,blk 1 - SMH - police st.
325809,4,161.04,141.17,502.99,"Industrial Zone 68, SMH zone"
325810,2,41.40,15.49,67.31,Smouha 181 Crniche
325810,6,130.55,185.19,598.11,Smmouha 221 Nile
325810,3,17.01,12.18,38.85,
325810,6,19.75,37.47,81.03,SMH/214
325810,3,180.40,128.16,413.04,blk 26 - SMH - police st.
325810,4,65.88,77.21,186.31,"Nile 234, SMH zone"
325810,3,46.71,34.15,105.98,
325810,5,305.55,456.27,1071.48,blk 23 - SMH - hospital
325811,12,18.18,50.36,167.80,blk 8 - SMH - market
325811,1,525.81,143.85,381.96,
325811,5,443.10,485.57,1729.93,"Abbas 223, SMH zone"
325811,3,112.22,82.89,253.77,
325811,3,154.28,105.06,357.78,SMH/104
325811,3,176.53,159.46,370.13,Smouha 16 uAtostrad
325813,5,392.28,202.59,1758.81,SMH/35
325813,6,23.93,15.34,128.24,
325813,8,251.28,196.63,1813.61,"166 Port Said st., near mosque, SMH"
325813,6,19.62,13.46,104.26,"41 Gamet Dewal st., near park, SMH"
325813,2,77.79,14.79,140.79,"Tahrir 21, SMH zone"
325813,4,181.10,63.85,660.55,Smouha 92N ile
325813,6,25.68,12.39,141.69,"220 Mustafa Nahhas st., near school, SMH"
325813,6,16.49,7.79,91.15,Smouha 229 Autstrad
325813,3,13.13,5.00,34.39,SMH/59
325813,2,77.79,22.35,133.23,
325814,5,7.98,8.52,31.38,blk 15 - SMH - gas station
325814,5,77.48,60.92,326.48,"Gamet Dewal 49, SMH zone"
325814,4,117.53,96.20,373.92,SMH/145
325814,4,31.02,26.29,97.79,
325814,3,87.17,38.04,223.47,Smouha 129 Por tSaid
325814,3,60.63,33.58,148.31,Smouha 399 Faisal
325814,4,290.43,228.64,933.08,"32 9th District st., near gas station, SMH"
325814,4,49.19,34.62,162.14,"200 Port Said st., near park, SMH"
325814,4,290.43,209.47,952.25,Smouha 177 Autsotrad
325815,4,7.79,5.53,25.63,blk 15 - SMH - metro
325815,3,83.13,33.57,215.82,blk 11 - SMH - police st.
325815,4,21.62,13.81,72.67,
325815,2,116.58,33.18,199.98,
325817,4,190.26,205.85,555.19,"70 Nile st., near metro, SMH"
325817,6,23.09,45.72,92.82,blk 16 - SMH - police st.
325817,2,123.19,62.20,184.18,blk 5 - SMH - gas station
325817,5,100.80,119.69,384.31,
325817,6,8.17,12.44,36.58,SMH/124
325817,2,24.58,12.88,36.28,Smoouha 65 Nasr
325817,3,41.94,28.40,97.42,Smuha 166 Faisal
325817,7,237.84,393.08,1271.80,blk 2 - SMH - police st.
325818,3,165.26,127.16,368.62,"34 Autostrad st., near hospital, SMH"
325818,4,49.05,48.47,147.73,"229 Gamet Dewal st., near hospital, SMH"
325818,2,546.21,310.52,781.90,"Nasr 54, SMH zone"
325818,3,97.06,70.50,220.68,SMH/33
325818,2,42.98,24.64,61.32,
325818,6,7.70,11.02,35.18,"Autostrad 174, SMH zone"
325818,4,86.27,63.42,281.66,"Faisal 167, SMH zone"
325818,3,532.95,364.28,1234.57,SMH/36
325818,5,66.49,67.66,264.79,
325819,4,122.96,15.84,476.00,
325819,8,55.57,20.11,424.45,SMH/219
325819,10,211.56,193.08,1922.52,blk 29 - SMH - school
325819,4,543.66,64.75,2109.89,blk 11 - SMH - park
325820,2,252.00,133.08,370.92,"Zayed 85, SMH zone"
325820,4,76.46,38.73,267.11,"148 Corniche st., near park, SMH"
325820,3,339.57,198.17,820.54,
325820,5,42.71,35.04,178.51,
325820,4,319.10,157.01,1119.39,
325820,5,95.33,102.28,374.37,
325821,3,25.87,2.69,74.92,"Gamet Dewal 157, SMH zone"
325821,7,16.94,16.06,102.52,"Geish 192, SMH zone"
325821,7,17.53,14.99,107.72,"Sudan 12, SMH zone"
325821,5,12.80,7.55,56.45,"227 9th District st., near metro, SMH"
325821,4,86.78,33.42,313.70,"40 Haram st., near mosque, SMH"
325821,1,129.33,9.03,120.30,"Industrial Zone 136, SMH zone"
325821,5,257.04,150.25,1134.95,"166 Mustafa Nahhas st., near police st., SMH"
325823,2,137.81,60.62,215.00,SMH/228
325823,4,468.18,579.93,1292.79,"Abbas 104, SMH zone"
325823,1,92.16,26.46,65.70,
325824,4,8.62,1.95,32.53,blk 29 - SMH - gas station
325824,1,104.45,4.47,99.98,SMH/90
325824,1,294.53,31.56,262.97,"118 9th District st., near mosque, SMH"
325824,5,208.08,151.33,889.07,
325824,5,508.98,254.07,2290.83,Smouha 70 Tarhir
325824,4,318.47,129.78,1144.10,"Autostrad 28, SMH zone"
325824,4,11.88,3.75,43.77,
325824,2,188.50,23.64,353.36,
325824,4,30.56,0.85,121.39,blk 16 - SMH - gas station
325825,3,499.80,243.86,1255.54,
325825,7,12.89,16.01,74.22,
325825,4,113.52,59.55,394.53,"181 Haram st., near mosque, SMH"
325825,5,173.01,175.31,689.74,blk 10 - SMH - square
325826,3,13.65,10.23,30.72,"Geish 16, SMH zone"
325826,4,131.60,161.37,365.03,SMH/132
325826,6,115.05,165.14,525.16,SMH/99
325826,4,8.45,8.60,25.20,Smouuha 71 Tahrir
325826,1,188.19,43.76,144.43,Smouhaa 138 9th District
325826,5,541.11,676.12,2029.43,
325826,3,190.61,113.56,458.27,SMH/171
325826,4,113.75,103.58,351.42,"41 Gamet Dewal st., near hospital, SMH"
325827,8,118.35,211.64,735.16,Smouha 205 Industial Zone
325827,3,550.29,327.93,1322.94,
325829,5,83.92,31.42,388.18,blk 26 - SMH - square
325829,5,136.22,44.67,636.43,blk 18 - SMH - park
325829,6,403.20,207.95,2211.25,SMH/165
325829,4,41.67,8.64,158.04,SMH/10
325829,5,250.08,110.12,1140.28,"Horreya 104, SMH zone"
325829,2,77.79,12.79,142.79,
325829,4,328.23,63.90,1249.02,blk 15 - SMH - park
325829,3,218.64,42.80,613.12,SMH/190
325830,2,32.44,13.44,51.44,Souha 94 Port Said
325830,5,81.72,84.36,324.24,"Industrial Zone 82, SMH zone"
325831,7,97.82,118.77,565.97,blk 2 - SMH - hospital
325831,3,24.58,17.66,56.08,SMH/151
325831,5,200.70,195.34,808.16,
325831,1,146.98,26.84,120.14,"12 Geish st., near police st., SMH"
325831,4,33.56,25.19,109.05,blk 20 - SMH - hospital
325831,5,468.18,529.03,1811.87,"146 Tahrir st., near park, SMH"
325831,1,92.35,19.20,73.15,"Industrial Zone 12, SMH zone"
325831,5,11.78,10.80,48.10,"Faisal 61, SMH zone"
325831,3,120.01,56.09,303.94,blk 9 - SMH - market
325831,8,481.95,760.08,3095.52,
325832,2,246.48,63.48,429.48,
325832,4,22.97,11.23,80.65,blk 23 - SMH - school
325833,3,218.74,71.65,584.57,blk 6 - SMH - police st.
325833,7,34.06,12.11,226.31,blk 26 - SMH - school
325833,4,207.26,66.10,762.94,
325833,5,130.94,45.65,609.05,blk 7 - SMH - square
325833,3,61.55,20.49,164.16,"70 Nasr st., near market, SMH"
325833,4,46.13,20.89,163.63,"201 Abbas st., near bridge, SMH"
325833,2,86.88,17.28,156.48,Smouah 125 Haram
325833,4,107.85,72.25,359.15,
325834,6,17.98,30.04,77.84,
325834,5,103.68,141.21,377.19,blk 22 - SMH - gas station
325834,1,85.96,20.33,65.63,Smouha 05 Geish
325834,3,188.81,135.19,431.24,blk 24 - SMH - bridge
325834,6,177.76,310.57,755.99,Smouha 77 Conriche
325834,3,263.76,191.64,599.64,"Zayed 140, SMH zone"
325834,4,31.75,37.51,89.49,Smouha 107 Nsar
325836,5,7.70,6.11,32.39,
325836,5,134.11,112.08,558.47,blk 29 - SMH - park
325836,8,16.36,23.55,107.33,"208 Industrial Zone st., near square, SMH"
325836,3,463.08,204.37,1184.87,SMH/222
325836,4,17.19,8.13,60.63,blk 15 - SMH - bridge
325836,5,81.48,76.51,330.89,blk 12 - SMH - gas station
325837,3,426.30,262.63,1016.27,SMH/132
325837,4,8.68,6.94,27.78,Smouha 2359 th District
325837,7,13.33,17.39,75.92,"17 Industrial Zone st., near hospital, SMH"
325837,4,417.06,269.24,1399.00,
325839,4,330.12,297.87,1022.61,Smouha  4Gamet Dewal
325839,5,177.41,128.83,758.22,"170 Gamet Dewal st., near school, SMH"
325839,4,30.36,20.56,100.88,"9th District 149, SMH zone"
325839,3,162.64,87.74,400.18,Smouha 21 4Faisal
325840,5,496.74,242.31,2241.39,blk 20 - SMH - park
325840,2,164.77,58.02,271.52,"Gamet Dewal 53, SMH zone"
325840,4,122.60,28.89,461.51,
325840,5,30.29,23.18,128.27,"Nasr 226, SMH zone"
325841,5,238.80,272.55,921.45,Smouha 81  Mustafa Nahhas
325841,3,13.54,7.58,33.04,"Gamet Dewal 189, SMH zone"
325841,4,18.86,15.01,60.43,blk 17 - SMH - square
325841,1,25.39,5.70,19.69,Smouha 57 Gaemt Dewal
325841,2,70.73,22.04,119.42,SMH/114
325841,6,11.38,12.32,55.96,
325841,3,438.06,398.68,915.50,blk 20 - SMH - market
325841,2,321.30,125.76,516.84,blk 12 - SMH - bridge
325841,4,47.43,41.98,147.74,blk 1 - SMH - bridge
325841,3,528.36,309.18,1275.90,blk 24 - SMH - gas station
325842,4,61.31,44.92,200.32,Smouha 142 Autotrad
325842,3,127.20,43.41,338.19,SMH/194
325842,5,140.45,86.18,616.07,
325846,5,323.82,297.51,1321.59,SMH/228
325846,6,88.80,62.30,470.50,"Salah Salem 56, SMH zone"
325846,3,235.92,121.38,586.38,blk 4 - SMH - square
325846,4,13.25,9.85,43.15,blk 5 - SMH - park
325846,7,61.73,51.76,380.35,"236 Gamet Dewal st., near bridge, SMH"
325846,2,21.72,8.22,35.22,SMH/134
325847,4,130.55,131.32,390.88,SMH/134
325847,5,32.67,34.74,128.61,blk 2 - SMH - square
325847,3,298.31,243.10,651.83,
325847,4,529.89,440.92,1678.64,
325847,2,74.81,45.55,104.07,"134 Nile st., near square, SMH"
325847,2,8.10,4.65,11.55,Smuha 86 Industrial Zone
325847,6,167.20,297.34,705.86,
325847,5,228.00,262.53,877.47,SMH/154
325849,5,62.83,38.35,275.80,"9th District 52, SMH zone"
325849,5,185.12,110.79,814.81,"9th District 36, SMH zone"
325849,2,90.53,15.19,165.87,SMH/95
